celltype	pvalue	q	trait	discovery	z
fenestrated cell	0.695458528409057	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.5113829331586006
pancreatic D cell	0.698336323474672	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.5196215815241133
mucus secreting cell	0.702418450002185	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.531368998748696
pulmonary interstitial fibroblast	0.710625087897393	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.5552117627079446
T cell	0.714539199204212	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.566694730519162
type II pneumocyte	0.723004705497164	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.5917909427226287
oligodendrocyte	0.725512915422381	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.5992980182853926
endothelial cell of lymphatic vessel	0.774535772251574	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.7538680527812818
mesangial cell	0.779636096997231	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.7709647832302521
enteroendocrine cell	0.792718189718628	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.815889006087076
Bergmann glial cell	0.823854472489208	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.9301545794438254
aortic endothelial cell	0.8347995355989	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.9733066289694647
bulge keratinocyte	0.836617011678393	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-0.980648767226347
endothelial cell of coronary artery	0.848687217309926	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.0308193010642022
astrocyte	0.860034661496649	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.0804750822344467
fibroblast	0.862981473224798	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.0938128810328165
pancreatic acinar cell	0.872388334823724	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.13775373072006
neuron	0.873199152881354	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.141644799844274
ventricular myocyte	0.87809977089458	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.1655400506569427
atrial myocyte	0.878463712527441	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.1673412786002162
lung neuroendocrine cell	0.878770381521611	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.1688619970815992
epithelial cell of large intestine	0.8877233576535	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.2145093418586927
endothelial cell	0.901799807372038	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.291875148620508
basal epithelial cell of tracheobronchial tree	0.903276991507699	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.3004522349840535
fibrocyte	0.913115750078461	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.3601941293780693
interneuron	0.913452313428461	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.3623248989549945
oligodendrocyte precursor cell	0.915046811861584	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.3725047015577674
pancreatic stellate cell	0.920528995600565	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.408638769597136
stromal cell	0.920577842316209	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.4089690658245857
adventitial cell	0.927890499119701	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.4602586500600931
skeletal muscle satellite cell	0.929470283751341	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.471857240408111
medium spiny neuron	0.934026729296384	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.5064700833828641
bladder cell	0.945050337795435	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.5986458116168205
pericyte cell	0.954612448631037	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.69132314062641
epithelial cell of thymus	0.962766623429609	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.783734894731932
mesenchymal stem cell	0.965186027177118	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.8143234350789845
professional antigen presenting cell	0.96579635253997	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.8223143970950904
smooth muscle cell of trachea	0.967108048811518	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.839893310167224
Brush cell of epithelium proper of large intestine	0.971822817342793	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.90828519614433
brain pericyte	0.973111048013436	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.9286212100170383
mesenchymal stem cell of adipose	0.975335499432655	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-1.9657369769596178
neuroepithelial cell	0.979095833971815	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-2.0354229697887285
chondrocyte	0.979831561566611	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-2.050282442944023
fibroblast of cardiac tissue	0.981971745578285	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-2.0962895989842467
smooth muscle cell	0.989648775043272	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-2.3133673627937803
epithelial cell	0.992370937083012	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-2.4261936592939906
kidney collecting duct principal cell	0.996808946102266	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-2.7274750806018977
kidney loop of Henle ascending limb epithelial cell	0.997616550861552	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-2.8223778132950113
fibroblast of lung	0.997926830515688	0.997926830515688	PASS_Alzheimers_Jansen2019	False	-2.8668084434878556
proerythroblast	1.29883893794196e-12	1.55860672553035e-10	UKB_460K.biochemistry_HbA1c	True	6.997932171179813
megakaryocyte-erythroid progenitor cell	1.1720010495132501e-09	7.0320062970795e-08	UKB_460K.biochemistry_HbA1c	True	5.971973780085654
hematopoietic stem cell	6.1678522693041905e-09	2.46714090772168e-07	UKB_460K.biochemistry_HbA1c	True	5.695020573393345
non-classical monocyte	1.18465411550323e-06	3.55396234650968e-05	UKB_460K.biochemistry_HbA1c	True	4.719065247999763
promonocyte	2.11341324023401e-06	5.07219177656162e-05	UKB_460K.biochemistry_HbA1c	True	4.59990549813771
pancreatic B cell	2.59573862871666e-06	5.19147725743332e-05	UKB_460K.biochemistry_HbA1c	True	4.556897377303788
immature B cell	5.84983234159005e-06	0.0001002828401415	UKB_460K.biochemistry_HbA1c	True	4.383110658081476
granulocyte monocyte progenitor cell	1.09294331199345e-05	0.000163941496799	UKB_460K.biochemistry_HbA1c	True	4.2450048814299555
intermediate monocyte	4.6458856999533e-05	0.0006194514266604	UKB_460K.biochemistry_HbA1c	True	3.9083783492908264
late pro-B cell	5.46027869379397e-05	0.0006552334432552	UKB_460K.biochemistry_HbA1c	True	3.8691720252190764
classical monocyte	0.0003454364677572	0.0037683978300787	UKB_460K.biochemistry_HbA1c	True	3.3931757630324197
secretory cell	0.00044610288185	0.0044610288185004	UKB_460K.biochemistry_HbA1c	True	3.3224815346497474
macrophage	0.0005472593906456	0.0050516251444214	UKB_460K.biochemistry_HbA1c	True	3.265031566328965
myeloid leukocyte	0.000690670306105	0.005920031195186	UKB_460K.biochemistry_HbA1c	True	3.1985218575770515
granulocytopoietic cell	0.0009724175610592	0.0077793404884737	UKB_460K.biochemistry_HbA1c	True	3.098529644378514
intestinal crypt stem cell	0.0015285736958564	0.0114643027189237	UKB_460K.biochemistry_HbA1c	True	2.961932558024316
keratinocyte stem cell	0.0016964631098531	0.0119750337166107	UKB_460K.biochemistry_HbA1c	True	2.929697042874456
valve cell	0.002494808903133	0.0166320593542205	UKB_460K.biochemistry_HbA1c	True	2.8077032758866163
plasmacytoid dendritic cell	0.0028766753897529	0.0181684761458082	UKB_460K.biochemistry_HbA1c	True	2.761517076678305
respiratory basal cell	0.0030731363205068	0.018438817923041	UKB_460K.biochemistry_HbA1c	True	2.739874083197867
mature alpha-beta T cell	0.0033458312776222	0.0191190358721271	UKB_460K.biochemistry_HbA1c	True	2.7118115430259775
pancreatic ductal cell	0.00404312352866	0.0220534010654185	UKB_460K.biochemistry_HbA1c	True	2.648447237478319
fenestrated cell	0.0043663974403903	0.022781204036819	UKB_460K.biochemistry_HbA1c	True	2.6223412211582104
type I pneumocyte	0.0070091565504199	0.0350457827520999	UKB_460K.biochemistry_HbA1c	True	2.456793780123671
pancreatic PP cell	0.0074826719779908	0.0359168254943558	UKB_460K.biochemistry_HbA1c	True	2.433216637959274
naive B cell	0.0088589256648445	0.0402726235848024	UKB_460K.biochemistry_HbA1c	True	2.371462358239854
pericyte cell	0.0090613403065805	0.0402726235848024	UKB_460K.biochemistry_HbA1c	True	2.3631020057841767
DN4 thymocyte	0.0106955334638791	0.0458380005594818	UKB_460K.biochemistry_HbA1c	True	2.3010099808816094
smooth muscle cell of the pulmonary artery	0.0127689221631654	0.0528369192958569	UKB_460K.biochemistry_HbA1c	True	2.233168354658174
luminal epithelial cell of mammary gland	0.0161321918369544	0.0645287673478178	UKB_460K.biochemistry_HbA1c	True	2.1411197339745756
basophil	0.0187491848764345	0.0725774898442628	UKB_460K.biochemistry_HbA1c	True	2.080296236907843
brain pericyte	0.0229461091257686	0.0860479092216322	UKB_460K.biochemistry_HbA1c	True	1.9963832900470937
B cell	0.0308111832785304	0.112040666467383	UKB_460K.biochemistry_HbA1c	False	1.8690032188293868
endothelial cell of hepatic sinusoid	0.0347269643152226	0.117756647636608	UKB_460K.biochemistry_HbA1c	False	1.8154555652709135
lung macrophage	0.0347509280885127	0.117756647636608	UKB_460K.biochemistry_HbA1c	False	1.8151435232112632
epithelial cell of large intestine	0.0353269942909823	0.117756647636608	UKB_460K.biochemistry_HbA1c	False	1.8076949655652284
leukocyte	0.0422847529806925	0.133724245026852	UKB_460K.biochemistry_HbA1c	False	1.7247668065543473
large intestine goblet cell	0.0434442183384623	0.133724245026852	UKB_460K.biochemistry_HbA1c	False	1.7120446700967764
granulocyte	0.0434603796337271	0.133724245026852	UKB_460K.biochemistry_HbA1c	False	1.7118692899151737
pancreatic D cell	0.0517317080937518	0.155195124281256	UKB_460K.biochemistry_HbA1c	False	1.6282899654718022
smooth muscle cell	0.061629382074622	0.180378679242796	UKB_460K.biochemistry_HbA1c	False	1.5412384441235254
precursor B cell	0.0810862299200515	0.231674942628719	UKB_460K.biochemistry_HbA1c	False	1.3978022456387267
lymphoid progenitor cell	0.0881195471772972	0.245915015378504	UKB_460K.biochemistry_HbA1c	False	1.35242594462563
CD4-positive, alpha-beta T cell	0.0971935296674398	0.264585829559932	UKB_460K.biochemistry_HbA1c	False	1.2977098450562643
neutrophil	0.0992196860849746	0.264585829559932	UKB_460K.biochemistry_HbA1c	False	1.286010571794718
myeloid dendritic cell	0.101557367548009	0.264932263168718	UKB_460K.biochemistry_HbA1c	False	1.2727275579507737
vein endothelial cell	0.108198351714118	0.27625111075945	UKB_460K.biochemistry_HbA1c	False	1.236166437494544
pancreatic A cell	0.129753742907907	0.320740999083184	UKB_460K.biochemistry_HbA1c	False	1.1275559810102738
bronchial smooth muscle cell	0.13342943945498	0.320740999083184	UKB_460K.biochemistry_HbA1c	False	1.1103252902560592
epidermal cell	0.134022502066635	0.320740999083184	UKB_460K.biochemistry_HbA1c	False	1.107575928250626
NK cell	0.139384128028997	0.320740999083184	UKB_460K.biochemistry_HbA1c	False	1.0830904982206084
endothelial cell of lymphatic vessel	0.141125912308636	0.320740999083184	UKB_460K.biochemistry_HbA1c	False	1.075274555290321
CD8-positive, alpha-beta T cell	0.141660607928406	0.320740999083184	UKB_460K.biochemistry_HbA1c	False	1.0728883452534648
T cell	0.1456048563967	0.323566347548222	UKB_460K.biochemistry_HbA1c	False	1.0554715536578454
basal cell of epidermis	0.159364162107836	0.347703626417096	UKB_460K.biochemistry_HbA1c	False	0.997074552068976
mature NK T cell	0.180411157670798	0.38183703447458	UKB_460K.biochemistry_HbA1c	False	0.913799298087094
endothelial cell of coronary artery	0.181372591375426	0.38183703447458	UKB_460K.biochemistry_HbA1c	False	0.9101466357589022
mesenchymal stem cell of adipose	0.184879458980658	0.382509225477224	UKB_460K.biochemistry_HbA1c	False	0.8969250392159086
kidney collecting duct epithelial cell	0.203751417314205	0.414409662333975	UKB_460K.biochemistry_HbA1c	False	0.828296093557573
monocyte	0.212116986092454	0.423892974535049	UKB_460K.biochemistry_HbA1c	False	0.7990973395545362
plasma cell	0.215478928721983	0.423892974535049	UKB_460K.biochemistry_HbA1c	False	0.7875536120430485
mucus secreting cell	0.246348929745406	0.476804380152399	UKB_460K.biochemistry_HbA1c	False	0.686024181935981
dendritic cell	0.288220049713282	0.548990570882441	UKB_460K.biochemistry_HbA1c	False	0.5585921488604639
type II pneumocyte	0.309327278872205	0.579988647885384	UKB_460K.biochemistry_HbA1c	False	0.49775809147055583
pulmonary interstitial fibroblast	0.33098991145836	0.611058298076973	UKB_460K.biochemistry_HbA1c	False	0.4371813653237065
lymphocyte	0.344122868544057	0.625677942807376	UKB_460K.biochemistry_HbA1c	False	0.40123687090772664
pancreatic stellate cell	0.411759058340225	0.737478910460104	UKB_460K.biochemistry_HbA1c	False	0.22302234367953
microglial cell	0.434449775651332	0.766676074678822	UKB_460K.biochemistry_HbA1c	False	0.1650564491586147
epithelial cell of proximal tubule	0.524309382904689	0.910930012711071	UKB_460K.biochemistry_HbA1c	False	-0.060972344206345834
kidney collecting duct principal cell	0.538583626921157	0.910930012711071	UKB_460K.biochemistry_HbA1c	False	-0.09686608022120113
pancreatic acinar cell	0.538966924187384	0.910930012711071	UKB_460K.biochemistry_HbA1c	False	-0.09783142739454166
bladder urothelial cell	0.550337858476644	0.91722976412774	UKB_460K.biochemistry_HbA1c	False	-0.12651499130824945
hepatocyte	0.574258444014515	0.943986483311532	UKB_460K.biochemistry_HbA1c	False	-0.18722641866788986
Kupffer cell	0.583523315098607	0.946254024484227	UKB_460K.biochemistry_HbA1c	False	-0.2109152938524181
bladder cell	0.619825036326488	0.985122295339071	UKB_460K.biochemistry_HbA1c	False	-0.3050213032294401
kidney interstitial fibroblast	0.627156224820602	0.985122295339071	UKB_460K.biochemistry_HbA1c	False	-0.324330870647877
endocardial cell	0.632120139509237	0.985122295339071	UKB_460K.biochemistry_HbA1c	False	-0.3374738510964931
enteroendocrine cell	0.671845372677128	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.4450145287982032
enterocyte of epithelium of large intestine	0.692928740626442	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.5041691478985866
chondrocyte	0.703564734496969	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.5346809002512395
skeletal muscle satellite cell	0.715742530576919	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.5702399863030485
early pro-B cell	0.718896976036313	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.5795678959751023
bulge keratinocyte	0.737668460524188	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.6361739058346357
mesangial cell	0.756636281957825	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.6955232655691668
basal cell	0.757239666561988	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.6974508840011306
smooth muscle cell of trachea	0.757304953506857	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.6976596099800983
ventricular myocyte	0.758561398139978	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.7016824763440022
fibroblast of lung	0.765755629061042	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.7249401602039413
adventitial cell	0.809782977946945	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-0.8770968341515326
fibroblast	0.854006937857653	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.0537746017774712
regulatory T cell	0.857928910507248	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.0710606077040052
keratinocyte	0.900429871193339	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.2840048523346512
Brush cell of epithelium proper of large intestine	0.914570144162752	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.3694466143079096
oligodendrocyte	0.917861178019725	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.390827822794597
thymocyte	0.922402532319313	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.4214191746904483
kidney loop of Henle ascending limb epithelial cell	0.939538818995278	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.550913720015649
endothelial cell	0.948223991893913	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.6278720632979073
interneuron	0.954015238071882	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.685098734111587
stromal cell	0.967198943095526	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.8411327063171918
lung neuroendocrine cell	0.975719618408711	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.9724280428700787
fibroblast of cardiac tissue	0.977128635292778	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-1.997759598300987
epithelial cell of thymus	0.980731698209668	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-2.0691010676084955
ciliated columnar cell of tracheobronchial tree	0.98233640982034	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-2.1045880773314063
Bergmann glial cell	0.986301095907673	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-2.205802828379905
basal epithelial cell of tracheobronchial tree	0.989871517466254	0.999999894908344	UKB_460K.biochemistry_HbA1c	False	-2.3215539660152036
